Date,Customer.Postcode,Store.Postcode,Retail.Price,Screen.Size (Inches),Battery.Life (Hours),RAM (GB),Processor.Speeds (GHz),Integrated.Wireless,HD.Size (GB),CustomerStoreDistance
1/8/2008 22:54,SE1 2UP,SW1P 3AU,345,15,5,1,2,No,40,3712.910583
1/8/2008 22:58,EC4N 4SJ,E2 0RY,410,15,4,1,1.5,Yes,80,3800.263807
1/8/2008 23:00,W1T 5AH,SW1V 4QQ,535,15,6,1,2,Yes,80,3715.250328
1/8/2008 23:03,W6 9TA,W10 6HQ,520,15,6,2,1.5,Yes,40,3644.09934
1/8/2008 23:06,SE27 9ND,SW1V 4QQ,455,15,5,1,2,No,120,7981.790526
1/8/2008 23:12,E3 5BH,SE1 2BN,485,15,5,2,2,No,80,3835.675821
1/8/2008 23:18,EC4V 6AP,SW1V 4QQ,445,15,5,2,2,No,40,3768.358396
1/8/2008 23:19,E14 8JH,SE8 3JD,440,15,4,1,1.5,Yes,300,2024.56909
1/8/2008 23:19,WC2N 4AP,SW1P 3AU,520,15,4,2,1.5,No,300,1128.831254
1/8/2008 23:20,SW1V 2EE,SW1P 3AU,510,15,6,2,1.5,Yes,80,1195.672614
1/8/2008 23:24,SW8 3JW,SW1V 4QQ,515,15,6,1,2,No,80,2669.612144
1/8/2008 23:24,W1S 1PD,SW1P 3AU,530,15,6,1,1.5,Yes,120,1605.236743
1/8/2008 23:25,SW10 0PL,SW18 1NN,370,15,5,2,1.5,No,40,2260.677774
1/8/2008 23:25,E1 7EX,SW1P 3AU,535,15,6,2,2,Yes,80,4135.768973
1/8/2008 23:25,EC4Y 8DT,SE1 2BN,395,15,4,1,2,Yes,40,2867.830539
1/8/2008 23:32,EC2M 4NR,E2 0RY,430,15,4,1,1.5,Yes,120,2650.801577
1/8/2008 23:34,W1J 5DE,SW1P 3AU,475,15,5,1,2,Yes,120,1417.935471
1/8/2008 23:38,NW5 1SP,N17 6QA,405,15,4,1,2,Yes,120,6387.213634
1/8/2008 23:42,SE8 3JD,SE8 3JD,475,15,6,1,2,No,40,0
1/8/2008 23:55,SE25 6NJ,CR7 8LE,540,15,6,1,1.5,Yes,300,577.8970497
1/8/2008 23:58,E1 6AG,SW1P 3AU,465,15,4,2,2,No,80,4216.767601
1/9/2008 0:01,WC2E 9LH,SW1P 3AU,605,15,6,2,2,Yes,120,1266.896997
1/9/2008 0:02,EC1M 4DE,NW5 2QH,565,15,5,2,2,No,300,3975.254709
1/9/2008 0:26,EC1A 4ER,SE1 2BN,415,15,4,2,2,No,80,2588.581272
1/9/2008 0:31,SE14 6AF,SE8 3JD,450,15,5,2,1.5,Yes,120,1183.57298
1/9/2008 0:31,W1M 7FB,SW1P 3AU,540,15,6,1,1.5,Yes,300,2320.193957
1/9/2008 0:33,W11 4UL,SW1V 4QQ,535,15,6,2,2,No,120,5059.127296
1/9/2008 0:46,SW1V 4QQ,SW18 1NN,615,15,6,1,2,Yes,300,4983.268104
1/9/2008 0:52,E14 8EZ,SE1 2BN,470,15,4,1,1.5,No,300,3253.927627
1/9/2008 0:56,SW8 2TH,SE1 2BN,545,15,6,1,2,No,300,4374.5026
1/9/2008 0:58,N1 6EB,SW1P 3AU,470,15,4,2,1.5,No,300,4280.994744
1/9/2008 0:58,SW1V 1RY,SW1V 4QQ,435,15,4,2,2,No,120,329.4510586
1/9/2008 1:02,WC1X 9NB,NW5 2QH,545,15,6,1,2,No,300,2831.227296
1/9/2008 1:03,WC2B 5DG,SW1P 3AU,485,15,5,2,2,No,80,1814.009923
1/9/2008 1:12,E1 1DT,SE1 2BN,480,15,6,1,1.5,Yes,120,1973.526032
1/9/2008 1:12,EC1N 8PQ,SE1 2BN,480,15,6,1,1.5,Yes,120,3403.200846
1/9/2008 1:17,E7 8LJ,E2 0RY,485,15,6,1,2,No,120,5581.249412
1/9/2008 1:28,SE1 9AA,SE1 2BN,360,15,5,1,1.5,No,80,1559.489981
1/9/2008 1:29,SE26 4QJ,SE8 3JD,560,15,6,2,1.5,No,120,6219.249553
1/9/2008 1:30,SE4 1TF,SE8 3JD,510,15,6,2,1.5,Yes,80,1855.006469
1/9/2008 1:37,SW13 0NR,SW18 1NN,505,15,6,1,2,Yes,120,3949.954557
1/9/2008 1:41,N3 1DH,N3 1DH,505,15,5,2,2,Yes,80,0
1/9/2008 1:41,SE16 5EJ,SE8 3JD,530,15,6,1,1.5,Yes,120,2435.105337
1/9/2008 2:01,EC1V 9NU,SW1P 3AU,545,15,6,2,2,Yes,40,4070.081203
1/9/2008 2:06,EC4A 1EP,SW1P 3AU,450,15,6,2,1.5,No,40,2259.529597
1/9/2008 2:22,EC2A 3JL,E2 0RY,515,15,6,2,2,No,80,2565.787988
1/9/2008 2:25,SW13 0NR,SW18 1NN,485,15,4,2,2,No,120,3949.954557
1/9/2008 2:40,N5 2AB,NW5 2QH,430,15,5,2,1.5,Yes,80,2726.212391
1/9/2008 2:42,N10 3HN,N3 1DH,535,15,5,2,2,Yes,300,3586.281222
1/9/2008 2:49,CR0 2QD,SW12 9HD,430,15,4,2,1.5,Yes,120,6587.747415
1/9/2008 2:51,W1J 6NL,NW5 2QH,470,15,6,2,1.5,Yes,40,4474.230772
1/9/2008 2:58,W1T 1NT,SW1V 4QQ,435,15,4,2,2,Yes,80,3179.716969
1/9/2008 2:59,SW3 2DY,SW1P 3AU,320,15,5,1,1.5,No,40,2783.259241
1/9/2008 3:05,WC2R 3JF,SE1 2BN,490,15,5,1,1.5,No,300,3291.552369
1/9/2008 3:07,E3 2DA,SE8 3JD,430,15,5,2,1.5,No,120,4885.609174
1/9/2008 3:09,EC1V 4JP,NW5 2QH,465,15,5,1,2,No,300,3861.384726
1/9/2008 3:11,SE1 3QP,SE1 2BN,435,15,4,2,2,No,120,1035.151197
1/9/2008 3:12,W1H 7PP,SW1V 4QQ,495,15,4,2,2,No,300,3001.814285
1/9/2008 3:14,W1T 5DU,SW1V 4QQ,615,15,6,1,2,Yes,300,3701.097405
1/9/2008 3:27,W1B 5PX,SW1P 3AU,455,15,5,2,2,Yes,80,1498.86924
1/9/2008 3:36,EC4Y 8JJ,SW1V 4QQ,460,15,5,2,1.5,No,80,3632.523228
1/9/2008 3:36,SE1 7PZ,SW1V 4QQ,520,15,4,2,1.5,No,300,2413.779195
1/9/2008 3:37,N1 6BU,SE1 2BN,385,15,5,1,2,No,80,3346.054542
1/9/2008 3:40,W11 1PY,SW1V 4QQ,450,15,5,1,1.5,Yes,120,5352.673444
1/9/2008 3:43,EC1M 6HW,SW1P 3AU,485,15,5,1,2,Yes,300,2952.738559
1/9/2008 3:48,SE1 3JW,E2 0RY,590,15,6,2,1.5,Yes,300,3915.646179
1/9/2008 3:49,W1T 1HH,NW5 2QH,485,15,4,2,2,Yes,80,3860.408916
1/9/2008 3:50,W4 5LF,SW18 1NN,455,15,5,2,2,Yes,80,5913.385917
1/9/2008 3:52,N7 0SJ,N17 6QA,520,15,4,2,1.5,No,300,5684.463915
1/9/2008 4:06,W1U 3EE,SW1V 4QQ,645,15,6,2,2,No,300,2937.60787
1/9/2008 4:08,W1P 5DA,NW5 2QH,545,15,4,2,2,No,300,2985.081071
1/9/2008 4:15,SE26 4BG,CR7 8LE,480,15,4,2,1.5,Yes,120,4401.529393
1/9/2008 4:22,W1T 7QJ,NW5 2QH,525,15,5,2,2,Yes,120,3585.606922
1/9/2008 4:25,EC1R 0DY,SE1 2BN,605,15,6,2,2,Yes,120,3574.720269
1/9/2008 4:25,WC2B 5JS,SE1 2BN,490,15,6,1,1.5,No,80,3762.685876
1/9/2008 4:30,WC2N 4AP,SW1P 3AU,350,15,4,1,1.5,No,40,1128.831254
1/9/2008 4:35,EC3R 5AQ,SE1 2BN,350,15,4,2,1.5,No,40,1290.88032
1/9/2008 4:37,SE7 8SU,SE8 3JD,555,15,6,1,2,Yes,120,4018.592415
1/9/2008 4:38,CR7 8RY,SW12 9HD,500,15,5,2,1.5,Yes,120,6054.304006
1/9/2008 4:48,SE1 8NY,SE1 2BN,480,15,5,2,1.5,No,120,2509.157827
1/9/2008 4:52,SE14 6TJ,E2 0RY,530,15,6,2,1.5,Yes,120,6189.129583
1/9/2008 4:58,SE1 4YG,SE1 2BN,545,15,6,1,2,No,300,1446.193625
1/9/2008 5:05,SE19 1TQ,SW12 9HD,485,15,6,1,2,No,120,5246.759476
1/9/2008 5:06,N1 3PB,NW5 2QH,505,15,5,2,2,Yes,80,3364.43175
1/9/2008 5:11,SW16 1DA,SW12 9HD,450,15,5,1,1.5,Yes,120,1573.214861
1/9/2008 5:11,SE23 3HN,CR7 8LE,465,15,5,1,2,No,300,5180.985331
1/9/2008 5:15,W1B 5QH,SW1P 3AU,460,15,4,2,1.5,No,120,1590.4732
1/9/2008 5:17,SW4 9DE,SW12 9HD,465,15,5,1,2,No,300,1745.486752
1/9/2008 5:18,SE3 9LE,SE1 2BN,515,15,5,2,2,No,300,6685.560934
1/9/2008 5:28,N1 2LY,SE1 2BN,480,15,5,2,1.5,Yes,80,5521.478516
1/9/2008 5:28,EC3V 1LR,SE1 2BN,585,15,6,2,2,Yes,80,1669.930837
1/9/2008 5:28,KT4 7NY,SW12 9HD,430,15,4,1,1.5,Yes,120,9613.371573
1/9/2008 5:35,TW9 3AH,SW18 1NN,510,15,5,1,1.5,Yes,300,6737.805281
1/9/2008 5:41,W1T 2EQ,SW1P 3AU,390,15,5,1,1.5,Yes,40,2082.575809
1/9/2008 5:50,E4 9PB,N17 6QA,390,15,5,2,1.5,Yes,40,5198.846026
1/9/2008 5:51,SE25 5AG,SW12 9HD,505,15,5,2,2,Yes,80,7132.344986
1/9/2008 6:03,SE10 9PD,SE8 3JD,450,15,6,1,1.5,No,40,1832.540586
1/9/2008 6:40,EC4N 1SP,SW1P 3AU,485,15,5,2,2,No,80,2942.735122
1/9/2008 6:47,SE1 7HR,SW1P 3AU,520,15,4,2,1.5,No,300,1163.058038
1/9/2008 6:54,SE8 4RT,E2 0RY,470,15,6,1,1.5,Yes,40,5993.837669
1/9/2008 6:56,W1D 3TA,SW1V 4QQ,440,15,5,1,1.5,No,300,2894.713803
1/9/2008 7:05,EC4Y 1HT,SW1P 3AU,455,15,5,1,2,No,120,2136.876693
1/9/2008 7:08,W1W 7AX,NW5 2QH,490,15,5,2,1.5,No,300,3588.194253
1/9/2008 7:12,SW1H 9BP,SW1P 3AU,545,15,4,2,2,No,300,143.6732404
1/9/2008 7:17,EC4V 5EQ,SE1 2BN,455,15,5,2,2,Yes,80,2656.076994
1/9/2008 7:21,W1F 9UN,NW5 2QH,445,15,4,1,2,No,300,4406.217879
1/9/2008 7:24,E14 8DU,SE1 2BN,490,15,4,2,1.5,Yes,300,2310.187222
1/9/2008 7:28,E1 7EX,E2 0RY,470,15,4,2,1.5,No,300,2543.030672
1/9/2008 7:29,SE14 6TJ,SE1 2BN,590,15,6,2,1.5,Yes,300,4104.202359
1/9/2008 7:29,EC2M 6SA,SE1 2BN,490,15,4,2,1.5,Yes,300,2340.086323
1/9/2008 7:33,SW15 1JN,SW12 9HD,435,15,4,1,2,Yes,80,5504.476724
1/9/2008 7:37,WC1N 2PB,SW1P 3AU,475,15,5,2,2,Yes,120,2617.745022
1/9/2008 8:01,E1 1BU,SE1 2BN,515,15,6,1,2,No,80,2377.691738
1/9/2008 8:05,E1 6AG,SW1P 3AU,455,15,5,2,2,Yes,80,4216.767601
1/9/2008 8:20,WC2B 5DG,SW1P 3AU,480,15,6,1,1.5,Yes,120,1814.009923
1/9/2008 8:21,EC4A 3BQ,SW1P 3AU,540,15,6,1,1.5,Yes,300,2343.829772
1/9/2008 8:21,W1F 7QW,SW1P 3AU,455,15,5,2,2,No,120,1522.412887
1/9/2008 8:21,EC4A 1EP,SW1V 4QQ,385,15,4,1,2,No,120,3807.971245
1/9/2008 8:24,SE25 5EU,SW12 9HD,380,15,5,1,1.5,Yes,80,8221.796215
1/9/2008 8:27,SW1W 8TR,SW1V 4QQ,525,15,5,2,2,Yes,120,726.2761183
1/9/2008 8:34,NW1 7JE,SW1P 3AU,530,15,6,1,1.5,Yes,120,3863.690076
1/9/2008 8:39,W7 2PJ,W4 3PH,410,15,4,1,1.5,No,120,4942.310492
1/9/2008 8:44,EC1A 9LB,E2 0RY,520,15,6,2,1.5,Yes,40,4118.903373
1/9/2008 8:48,N1 8EQ,SW1P 3AU,460,15,5,2,1.5,No,80,3973.676509
1/9/2008 8:52,SE1 7UT,SW1V 4QQ,590,15,6,1,1.5,Yes,300,2271.499285
1/9/2008 8:57,W1G 0PP,SW1P 3AU,455,15,4,1,2,Yes,120,1946.361991
1/9/2008 9:05,SE1 2PF,E2 0RY,325,15,4,1,2,No,40,3828.109847
1/9/2008 9:14,SW16 6LQ,CR7 8LE,535,15,6,1,2,Yes,80,4283.700386
1/9/2008 9:19,EC2A 3PE,SE1 2BN,455,15,4,2,2,Yes,120,3004.680515
1/9/2008 9:19,WC1N 3AR,SW1V 4QQ,485,15,4,2,2,Yes,80,3804.214636
1/9/2008 9:22,KT2 7PX,KT2 5AU,525,15,5,2,2,Yes,120,1596.401579
1/9/2008 9:31,SW1W 8TR,SW18 1NN,615,15,6,2,2,Yes,300,4753.293174
1/9/2008 9:41,SW11 2JU,SW1V 4QQ,640,15,6,2,1.5,Yes,300,2899.465468
1/9/2008 9:48,W1P 9LG,SW1V 4QQ,515,15,4,2,2,Yes,300,3643.608376
1/9/2008 9:53,W1U 5JN,SW1P 3AU,535,15,6,1,2,No,120,2772.789209
1/9/2008 10:17,WC1R 4PF,SW1V 4QQ,370,15,4,2,1.5,Yes,40,3791.712674
1/9/2008 10:17,SE1 7PZ,SW1P 3AU,485,15,5,2,2,No,80,1359.191304
1/9/2008 10:30,N3 1DH,NW5 2QH,530,15,6,2,1.5,Yes,120,6815.683825
1/9/2008 10:30,W1W 6PS,SW1P 3AU,545,15,6,1,2,No,300,2292.5717
1/9/2008 10:32,SE23 3HE,SE8 3JD,640,15,6,2,1.5,Yes,300,5254.380363
1/9/2008 10:32,N1 2XD,NW5 2QH,430,15,4,2,1.5,Yes,120,2553.034469
1/9/2008 10:37,WC2R 3LD,SE1 2BN,465,15,6,1,2,No,80,3300.7893
1/9/2008 10:38,W1T 7QJ,SW1P 3AU,455,15,4,1,2,Yes,120,2024.769863
1/9/2008 10:41,E15 4PH,SE8 3JD,500,15,5,2,1.5,Yes,120,6595.112888
1/9/2008 10:47,E1W 1AP,SE8 3JD,570,15,6,1,1.5,No,300,4174.47877
1/9/2008 10:50,SW6 4UL,SW12 9HD,515,15,4,2,2,Yes,300,4954.869322
1/9/2008 10:52,W1J 5RG,SW1P 3AU,480,15,6,1,1.5,Yes,120,1611.638917
1/9/2008 11:00,SE15 3QQ,SE8 3JD,510,15,5,1,1.5,Yes,300,3085.712235
1/9/2008 11:00,WC1B 3BA,SW1V 4QQ,320,15,4,1,1.5,Yes,40,3368.229505
1/9/2008 11:08,W1S 2AT,NW5 2QH,455,15,4,2,2,Yes,120,4299.101418
1/9/2008 11:12,SE17 2DN,SE1 2BN,540,15,4,2,1.5,Yes,300,2143.942163
1/9/2008 11:14,EC1N 7TR,NW5 2QH,545,15,6,1,2,No,300,3830.629322
1/9/2008 11:40,WC1X 8TZ,SW1P 3AU,535,15,5,2,2,Yes,300,2726.945911
1/9/2008 11:41,W6 9HW,W10 6HQ,470,15,4,1,1.5,No,300,3201.893971
1/9/2008 11:43,W1W 6DS,SW1V 4QQ,515,15,4,2,2,Yes,300,3258.267638
1/9/2008 11:49,SE19 1TQ,SE8 3JD,450,15,6,1,1.5,No,40,8049.003044
1/9/2008 11:49,E13 0AD,E2 0RY,450,15,5,1,1.5,Yes,120,4608.686689
1/9/2008 11:57,E15 4NL,E7 8NW,585,15,6,2,2,No,120,2154.780035
1/9/2008 12:11,WC2R 0HS,SW1V 4QQ,535,15,6,1,2,Yes,80,2890.896228
1/9/2008 12:12,SW5 0LJ,SW18 1NN,615,15,6,2,2,Yes,300,3404.632432
1/9/2008 12:24,W1D 4AE,NW5 2QH,505,15,6,1,2,Yes,120,4129.254775
1/9/2008 12:24,CR7 8RY,SW18 1NN,450,15,5,2,1.5,Yes,120,10039.29106
1/9/2008 12:32,SE1 1TU,SW1V 4QQ,425,15,6,1,2,No,40,3958.335509
1/9/2008 12:40,E1 1LN,SE1 2BN,390,15,4,1,1.5,No,80,1628.011056
1/9/2008 12:41,SE1 1TA,SE1 2BN,465,15,4,1,2,Yes,300,1696.085198
1/9/2008 12:46,EC3N 2LJ,E2 0RY,495,15,4,1,2,No,300,2849.662787
1/9/2008 12:49,SE11 4LD,SW1P 3AU,565,15,4,2,2,Yes,300,1997.390798
1/9/2008 12:49,E2 0AN,SE8 3JD,540,15,5,2,1.5,No,300,5417.033875
1/9/2008 12:57,EC1M 4DE,SE1 2BN,540,15,4,2,1.5,Yes,300,3370.078337
1/9/2008 13:07,E14 7LS,SE1 2BN,460,15,5,1,1.5,Yes,300,2634.955218
1/9/2008 13:08,WC2E 7NA,SE1 2BN,540,15,6,1,1.5,Yes,300,3853.809155
1/9/2008 13:12,SE13 5BU,SE8 3JD,510,15,5,2,1.5,Yes,300,3216.146918
1/9/2008 13:13,W1J 6NL,NW5 2QH,435,15,5,1,2,No,80,4474.230772
1/9/2008 13:17,NW1 8QR,SW1P 3AU,510,15,5,2,1.5,Yes,300,4519.962942
1/9/2008 13:23,EC1R 3DJ,SW1P 3AU,300,15,4,1,1.5,No,40,2861.472523
1/9/2008 13:25,W1P 9LG,SW1V 4QQ,615,15,6,1,2,Yes,300,3643.608376
1/9/2008 13:45,N2 9EY,NW5 2QH,500,15,5,2,1.5,Yes,120,4618.089324
1/9/2008 13:45,N7 0SF,NW5 2QH,445,15,4,1,2,No,300,1164.448797
1/9/2008 13:47,N7 9BL,NW5 2QH,535,15,6,1,2,Yes,80,1235.040485
1/9/2008 13:49,SE1 9JH,SW1P 3AU,460,15,6,1,1.5,No,120,2111.88494
1/9/2008 13:49,WC2N 6HL,SE1 2BN,410,15,4,1,1.5,Yes,80,3864.062758
1/9/2008 14:08,SW7 4TE,W10 6HQ,470,15,6,1,1.5,Yes,40,3593.603206
1/9/2008 14:09,N1 0RW,SW1P 3AU,570,15,6,1,1.5,No,300,3993.935403
1/9/2008 14:12,KT1 2UL,KT2 5AU,365,15,5,1,2,Yes,40,1399.150099
1/9/2008 14:29,W1T 1JQ,NW5 2QH,455,15,5,1,2,No,120,3705.745404
1/9/2008 14:41,KT1 2RF,SW18 1NN,590,15,6,2,1.5,Yes,300,9222.569978
1/9/2008 14:54,E1W 2RW,E2 0RY,565,15,5,2,2,No,300,2793.37502
1/9/2008 14:56,E1 6LY,SW1P 3AU,510,15,6,2,1.5,No,120,4348.376479
1/9/2008 15:02,EC4Y 8BH,SW1V 4QQ,490,15,4,1,1.5,Yes,300,3704.166978
1/9/2008 15:04,SW9 8DR,SW12 9HD,530,15,6,2,1.5,Yes,120,3047.8184
1/9/2008 15:05,WC2E 9NG,SE1 2BN,510,15,5,1,1.5,Yes,300,3978.218948
1/9/2008 15:05,EC2A 3JL,E2 0RY,485,15,5,2,2,No,80,2565.787988
1/9/2008 15:19,W1H 1DG,SW1V 4QQ,505,15,6,1,2,Yes,120,3567.393727
1/9/2008 15:20,EC1M 6BH,SE1 2BN,535,15,6,2,2,Yes,80,3126.778054
1/9/2008 15:21,NW1 8QU,SW1P 3AU,495,15,4,2,2,No,300,4702.327296
1/9/2008 15:29,W1T 1HH,NW5 2QH,585,15,6,2,2,No,120,3860.408916
1/9/2008 15:29,SW8 1DL,SW1V 4QQ,540,15,6,1,1.5,Yes,300,2055.155955
1/9/2008 15:35,SW1V 1DX,SE1 2BN,515,15,4,2,2,Yes,300,4831.49273
1/9/2008 15:40,SE14 6AG,SE1 2BN,510,15,6,2,1.5,Yes,80,3693.882104
1/9/2008 15:45,W11 2QA,SW1P 3AU,525,15,5,2,2,Yes,120,5288.774905
1/9/2008 15:54,N1 8LU,E2 0RY,485,15,6,1,2,Yes,80,3813.928421
1/9/2008 16:00,BR3 3LA,SE8 3JD,490,15,4,2,1.5,Yes,300,8580.784696
1/9/2008 16:01,N17 6QA,N17 6QA,535,15,6,1,2,Yes,80,0
1/9/2008 16:06,SW8 3QH,SW1V 4QQ,535,15,5,2,2,Yes,300,1960.496111
1/9/2008 16:09,SW1Y 6DF,SW1V 4QQ,535,15,6,1,2,No,120,1966.460017
1/9/2008 16:14,CR0 2SS,SW18 1NN,595,15,6,2,2,No,300,10312.07957
1/9/2008 16:18,NW1 1BX,SW1V 4QQ,595,15,6,1,2,No,300,4484.503317
1/9/2008 16:19,EC2V 5BT,SE1 2BN,475,15,6,1,2,No,40,2240.349303
1/9/2008 16:37,TW7 6QJ,KT2 5AU,510,15,6,1,1.5,Yes,80,6346.270716
1/9/2008 16:38,SE19 1TQ,CR7 8LE,515,15,4,1,2,Yes,300,2557.789671
1/9/2008 16:44,W2 3EU,SW1V 4QQ,475,15,6,1,2,No,40,3585.230258
1/9/2008 16:45,SW4 9DE,SW1V 4QQ,465,15,5,1,2,No,300,3630.304257
1/9/2008 16:47,EC1Y 1BD,SW1P 3AU,520,15,4,2,1.5,No,300,3977.311278
1/9/2008 16:47,SE25 5QF,SW12 9HD,585,15,6,2,2,Yes,80,7193.831594
1/9/2008 17:05,W1W 5EA,SW1V 4QQ,590,15,6,1,1.5,Yes,300,3558.854872
1/9/2008 17:11,WC2R 0DW,SW1P 3AU,490,15,6,1,1.5,No,80,1199.163875
1/9/2008 17:16,SW1Y 4RJ,SW1V 4QQ,510,15,6,1,1.5,Yes,80,2243.730153
1/9/2008 17:18,EC1R 1UY,NW5 2QH,450,15,5,2,1.5,Yes,120,3173.692172
1/9/2008 17:26,E1W 2RW,E2 0RY,565,15,6,2,2,No,80,2793.37502
1/9/2008 17:28,E14 8DU,SE8 3JD,490,15,6,2,1.5,No,80,3247.181239
1/9/2008 17:28,N7 8EE,E2 0RY,490,15,4,1,1.5,Yes,300,5267.331488
1/9/2008 17:31,WC2N 4AJ,SW1P 3AU,485,15,6,1,2,No,120,1181.416523
1/9/2008 17:37,N1 2TB,NW5 2QH,360,15,4,1,1.5,Yes,80,3035.235905
1/9/2008 17:40,EC1R 0HA,SE1 2BN,515,15,5,1,2,No,300,3569.969888
1/9/2008 17:48,SE1 4YG,SW1P 3AU,490,15,6,1,1.5,No,80,2744.90692
1/9/2008 17:53,SE1 1HR,SE1 2BN,535,15,6,2,2,No,120,1537.84297
1/9/2008 17:54,SW1P 1DN,SW1V 4QQ,475,15,5,2,2,Yes,120,712.7776652
1/9/2008 18:03,E2 8QY,E2 0RY,445,15,4,1,2,No,300,1387.32152
1/9/2008 18:04,E1 1BY,SE8 3JD,465,15,4,2,2,No,80,4661.721249
1/9/2008 18:06,NW1 4EA,SW1V 4QQ,520,15,4,2,1.5,No,300,3983.725016
1/9/2008 18:07,W1F 0TT,S1P 3AU,455,15,5,2,2,No,120,
1/9/2008 18:08,E1 4XG,SE8 3JD,530,15,6,1,1.5,Yes,120,4604.462727
1/9/2008 18:16,SE25 6HA,CR7 8LE,520,15,6,2,1.5,Yes,40,1367.313059
1/9/2008 18:24,KT1 3DS,KT2 5AU,495,15,6,1,2,Yes,40,1443.71777
1/9/2008 18:29,CR7 8RY,SW18 1NN,485,15,4,2,2,No,120,10039.29106
1/9/2008 18:38,SE10 8JL,SE1 2BN,515,15,4,2,2,Yes,300,4429.518484
1/9/2008 18:45,EC2M 7NX,SE1 2BN,435,15,4,2,2,No,120,2139.196578
1/9/2008 18:51,EC1M 6BH,E2 0RY,490,15,6,2,1.5,No,80,4051.632387
1/9/2008 18:52,W1W 5QU,NW5 2QH,540,15,6,1,1.5,Yes,300,3114.515211
1/9/2008 18:53,SW1P 3AU,SE1 2BN,460,15,4,2,1.5,Yes,80,4155.202281
1/9/2008 18:53,EC3V 9DS,SE1 2BN,515,15,4,2,2,Yes,300,1790.844773
1/9/2008 18:59,TW1 3AW,W4 3PH,485,15,5,2,2,No,80,5000.964807
1/9/2008 19:01,WC1V 6BS,SW1P 3AU,565,15,6,2,2,No,80,2306.556091
1/9/2008 19:13,NW3 2QE,NW5 2QH,460,15,5,2,1.5,No,80,2004.860344
1/9/2008 19:23,EC3V 0DN,E2 0RY,470,15,4,2,1.5,No,300,3228.768806
1/9/2008 19:28,EC1M 6BP,SE1 2BN,500,15,6,2,1.5,No,40,3176.836477
1/9/2008 19:28,EC1M 4DE,NW5 2QH,430,15,5,2,1.5,No,120,3975.254709
1/9/2008 19:43,E2 0AN,E2 0RY,490,15,6,2,1.5,No,80,991.6899717
1/9/2008 19:44,SW1V 1RY,SE1 2BN,615,15,6,2,2,Yes,300,4977.786355
1/9/2008 19:45,E6 1LA,E7 8NW,465,15,4,1,2,Yes,300,1415.238849
1/9/2008 19:46,WC2E 7AU,SW1P 3AU,530,15,6,2,1.5,Yes,120,1476.387822
1/9/2008 19:53,E1 7EX,E2 0RY,555,15,6,2,2,Yes,120,2543.030672
1/9/2008 20:00,WC2N 4ER,SW1P 3AU,490,15,6,2,1.5,No,80,1050.261396
1/9/2008 20:03,WC1H 0JZ,SW1P 3AU,495,15,4,2,2,No,300,2506.069632
1/9/2008 20:10,WC1X 8TX,SW1P 3AU,480,15,5,2,1.5,No,120,2705.841089
1/9/2008 20:10,SW1Y 6DF,SW1P 3AU,545,15,6,2,2,Yes,40,940.8506789
1/9/2008 20:16,W1W 6DS,SW1V 4QQ,485,15,5,2,2,No,80,3258.267638
1/9/2008 20:26,SW18 1TF,SW12 9HD,460,15,6,1,1.5,No,120,3385.723113
1/9/2008 20:30,W1T 1DG,SW1V 4QQ,510,15,5,1,1.5,Yes,300,3183.173888
1/9/2008 20:31,SE1 8QA,SE1 2BN,515,15,5,1,2,No,300,2642.008516
1/9/2008 20:36,N1 9HF,E2 0RY,475,15,6,1,2,No,40,4346.649859
1/9/2008 20:36,SE19 2EZ,CR7 8LE,465,15,5,2,2,Yes,40,2345.394849
1/9/2008 20:58,W8 7SR,SW1V 4QQ,565,15,5,2,2,No,300,4202.512225
1/9/2008 21:03,SW13 0NR,W10 6HQ,475,15,5,1,2,Yes,120,6127.510506
1/9/2008 21:04,SE11 5JA,SW1P 3AU,460,15,4,2,1.5,No,120,1844.695368
1/9/2008 21:05,W1D 4UB,NW5 2QH,560,15,6,2,1.5,No,120,4246.769125
1/9/2008 21:06,W1T 1UT,NW5 2QH,370,15,5,1,1.5,No,40,3848.226215
1/9/2008 21:10,SW1A 2DD,SE1 2BN,460,15,4,2,1.5,No,120,4035.836097
1/9/2008 21:14,W14 8SZ,SW1V 4QQ,460,15,6,1,1.5,No,120,4577.867844
1/9/2008 21:14,SE14 6AF,SE8 3JD,580,15,6,2,1.5,Yes,120,1183.57298
1/9/2008 21:19,E2 0RY,SE8 3JD,535,15,6,2,2,Yes,80,5299.557057
1/9/2008 21:20,E1 1DE,E2 0RY,570,15,6,1,1.5,No,300,1626.55003
1/9/2008 21:24,SW1Y 6PP,SW1P 3AU,535,15,6,2,2,No,120,784.9203781
1/9/2008 21:32,WC2A 2HF,SE1 2BN,525,15,6,2,2,No,40,3642.104474
1/9/2008 21:39,SE26 5QF,SE8 3JD,540,15,4,2,1.5,Yes,300,6629.262176
1/9/2008 21:48,N1 9HF,NW5 2QH,510,15,5,2,1.5,Yes,300,2908.340592
1/9/2008 21:49,E1 1LN,SE1 2BN,490,15,4,1,1.5,Yes,300,1628.011056
1/9/2008 21:59,W1D 3SU,SW1P 3AU,585,15,6,2,2,No,120,1583.411823
1/9/2008 22:01,SW7 4SS,SW1V 4QQ,530,15,6,2,1.5,Yes,120,2655.474534
1/9/2008 22:03,SW12 9AU,SW18 1NN,455,15,5,1,2,No,120,3884.452342
